"fid","updatepknm","sum_Total","sum_Hispanic.or.Latino","sum_Not.Hispanic.or.Latino","sum_Population.of.one.race","sum_White.alone","sum_Black.or.African.American.alone","sum_American.Indian.and.Alaska.Native.alone","sum_Asian.alone","sum_Native.Hawaiian.and.Other.Pacific.Islander.alone","sum_Some.Other.Race.alone","sum_Population.of.two.or.more.races","sum_Total.parcels","sum_Occupied","sum_Vacant","sum_Poverty.status.determined.total","sum_Below.poverty.level.","sum_Under.5.years","sum_X5.to.9.years","sum_X10.to.14.years","sum_X15.to.19.years","sum_X20.to.24.years","sum_X25.to.29.years","sum_X30.to.34.years","sum_X35.to.39.years","sum_X40.to.44.years","sum_X45.to.49.years","sum_X50.to.54.years","sum_X55.to.59.years","sum_X60.to.64.years","sum_X65.to.69.years","sum_X70.to.74.years","sum_X75.to.79.years","sum_X80.to.84.years","sum_X85.years.and.over","sum_Total_pct","sum_Hispanic.or.Latino_pct","sum_Not.Hispanic.or.Latino_pct","sum_Population.of.one.race_pct","sum_White.alone_pct","sum_Black.or.African.American.alone_pct","sum_American.Indian.and.Alaska.Native.alone_pct","sum_Asian.alone_pct","sum_Native.Hawaiian.and.Other.Pacific.Islander.alone_pct","sum_Some.Other.Race.alone_pct","sum_Population.of.two.or.more.races_pct","sum_Poverty.status.determined.total_pct","sum_Below.poverty.level._pct","sum_Under.5.years_pct","sum_X5.to.9.years_pct","sum_X10.to.14.years_pct","sum_X15.to.19.years_pct","sum_X20.to.24.years_pct","sum_X25.to.29.years_pct","sum_X30.to.34.years_pct","sum_X35.to.39.years_pct","sum_X40.to.44.years_pct","sum_X45.to.49.years_pct","sum_X50.to.54.years_pct","sum_X55.to.59.years_pct","sum_X60.to.64.years_pct","sum_X65.to.69.years_pct","sum_X70.to.74.years_pct","sum_X75.to.79.years_pct","sum_X80.to.84.years_pct","sum_X85.years.and.over_pct","sum_Total.parcels_pct","sum_Vacant_pct","sum_Occupied_pct"
47,"Liberty Green",10537846.5258236,385316.371523273,10152530.1543004,9714605.99106664,4214812.95985729,4093457.96606293,26786.7177958338,1301235.92962169,2243.89820851564,76068.5195203817,437924.163233725,19943487.0823446,17948222.9968259,1995264.08551865,10037676.588259,1237898.06416227,63785.2348765624,449968.189734827,257801.120864507,342090.245223767,1192885.92116691,1516152.14303321,1546803.36572855,1358749.88368839,555693.076679164,410195.02344643,671811.653684501,416627.502382415,635956.735054524,279645.294407797,127466.55349638,133496.629637224,75261.8468280157,97382.3758647348,100,3.65650012627373,96.3434998737263,92.1877725895932,39.9969097056845,38.8452987622439,0.254195368381873,12.3482148504719,0.0212937074289024,0.721860195382151,4.1557272841331,95.2535849109312,11.7471635322144,0.605296677269428,4.27002033700294,2.44643077912313,3.24630126644428,11.320016079601,14.3876848018026,14.678552794805,12.8939995506548,5.27330774193194,3.89258870340559,6.37522715896635,3.95363038701925,6.03497814753777,2.65372335536021,1.20960723031993,1.26683027039805,0.714205190250038,0.924120270931005,100,10.0045898557279,89.9954101442721
48,"Eleanor Street Park",3059303.50709504,130667.743837523,2928635.76325752,2771594.71332435,2372398.76196751,333262.68611772,0,43156.319065604,5993.93320355611,16783.0129699571,157041.04993317,5351383.5641349,4614129.78009749,737253.784037401,2933430.90982036,450743.776907419,0,34764.8125806254,182215.569388106,101896.864460454,312883.313225629,466328.003236665,321274.819710607,421972.89753035,149848.330088903,109089.584304721,49150.2522691601,266130.634237891,183414.356028817,87511.4247719192,85113.8514904968,115083.517508277,32367.239299203,14385.4396885347,100,4.27115987460815,95.7288401253918,90.5956112852665,77.5470219435737,10.8934169278997,0,1.41065830721003,0.195924764890282,0.54858934169279,5.13322884012539,95.8855799373041,14.7335423197492,0,1.13636363636364,5.95611285266458,3.3307210031348,10.2272727272727,15.242946708464,10.5015673981191,13.7931034482759,4.89811912225705,3.56583072100313,1.60658307210031,8.69905956112853,5.99529780564263,2.86050156739812,2.78213166144201,3.76175548589342,1.05799373040752,0.470219435736677,100,13.7768817204301,86.2231182795699
59,"Enright Park",14558859.5056846,774888.951635153,13783970.5540494,13158307.875587,7268735.87824175,3758422.32552525,27921.4431915969,2002541.9072388,1546.35136943996,99139.970020135,625662.678462439,28608312.3580671,26135740.2097821,2472572.14828503,14950200.3881794,1742461.13663593,593143.890781485,369975.622862525,313752.695144699,308439.092768265,2001005.73039252,3375591.41711666,2089503.00079896,1437865.10453463,962684.899557738,569507.795917128,668190.65770468,526514.580235166,643403.869099124,440153.587882645,303533.549088264,134126.193946388,118029.968908862,118374.780565407,100,5.32245641447804,94.677543585522,90.380073181208,49.9265473054647,25.815362282037,0.191783176289976,13.7547993127958,0.0106213770991895,0.680959727521414,4.29747040431393,102.687991338484,11.9683903533486,4.07410958633051,2.54124042283715,2.15506369178295,2.11856631110311,13.7442478211375,23.1858231463711,14.3521063582151,9.8762207573554,6.61236478847711,3.91176105308772,4.58958105505299,3.61645484682084,4.41932878635105,3.02326969850067,2.08487175090706,0.921268550562067,0.810708894215081,0.813077291660016,100,8.64284518897109,91.3571548110289
60,"Esplen Park",1421959.83008313,28741.278797112,1393218.55128601,1285561.04765831,478860.047914776,761884.305212477,3409.96027627299,8768.8458316811,974.267894720968,31663.620528383,107657.503627701,1889622.62233614,1641179.11900568,248443.503330456,1322094.09644343,290341.162263685,122271.041979824,102785.982996099,104246.773429942,56995.0386861202,121782.771266033,206544.241148955,135424.115982499,64304.0270476428,47739.5706784196,84274.4672751085,59917.7065017855,30204.8500062054,75993.8196940193,62841.6333655287,34588.47129791,4871.70178959849,0.280794895084144,7308.21844003609,100,2.02124407378173,97.9787559262183,90.4076908827418,33.6760601659741,53.5798754011173,0.239807075005322,0.616673245345369,0.0685158521435879,2.2267591431561,7.57106504347649,92.9768948793825,20.4183800499281,8.5987690645717,7.22847304273643,7.33120382337717,4.00820314894468,8.56443119486113,14.5253217973732,9.52376523706598,4.5222112247632,3.35730796808999,5.92664191295629,4.21374115035885,2.12417041376195,5.34430144131265,4.41936769492673,2.43245066183677,0.342604740762171,1.97470342792827e-05,0.513953930724531,100,13.147784133919,86.852215866081
61,"Fairywood Park",1779072.5893838,68704.8682348767,1710367.72114892,1603662.81324596,849920.238165952,620083.833256119,3088.64602643892,117352.230124415,1768.02850765133,11449.8371653829,106704.907902965,2604527.9426791,2373489.23213239,231038.710546705,1926098.73949284,281750.203798132,138214.0169362,189743.246661746,31763.7465143791,20014.2754497316,98223.400364805,220059.665340502,179959.206007576,117275.693295845,146437.35594819,133745.752290142,34101.2679326237,165664.886659213,118801.323482551,86265.3855872135,110209.424507819,43725.8410120367,26183.4080624773,65710.8434397845,100,3.86183614119272,96.1381638588073,90.1403811635029,47.7732186554755,34.8543301131345,0.173609893428165,6.5962586813313,0.0993792225343488,0.643584597599173,5.99778269530439,108.264201864858,15.8369144395462,7.76888013232063,10.6652897579331,1.78541037076968,1.12498363299857,5.52104511929025,12.3693471898593,10.1153380183271,6.5919566180526,8.23110629785547,7.51772317151299,1.91680025515063,9.31186774771188,6.67771085853774,4.84889633520194,6.19476828351288,2.45778847209273,1.47174478538541,3.69354481834516,100,8.87065585900573,91.1293441409943
65,"Four Mile Run Park",2728289.67055814,97145.0823157681,2631144.58824237,2501639.67141355,2328068.93706082,88341.6483346578,2384.32109139539,73341.5176260198,15.3109396150292,9487.93636103456,129504.916828825,4380360.55085682,3954145.69885309,426214.852003727,2907907.42673054,383444.79709705,68133.223151723,58589.9425832427,158059.996658952,79931.8344911806,200092.203037535,382822.288349484,318810.726317894,228255.264395958,167464.677201144,92942.5442075942,151469.385260725,218988.43323673,217342.081329249,172989.295316748,182447.153303119,32964.1965258012,44620.9624283868,132761.67988444,100,3.56065865601048,96.4393413439895,91.6925976889314,85.3307096450854,3.23798639447934,0.0873925198312105,2.68818661073536,0.000561191862442412,0.347761326937604,4.74674365505815,106.583529531733,14.0544019659982,2.49728699584105,2.1474971376942,5.79337298251825,2.92974149166604,7.33397942296213,14.0315851531692,11.685369400408,8.36624009756497,6.13808273396736,3.40662302872629,5.55180730606725,8.02658293948424,7.96623920380076,6.34057655913636,6.68723542342169,1.20823667961392,1.63549211470857,4.86611378978979,100,9.73013173357058,90.2698682664294
66,"Fowler Park",2773711.55978637,94323.6523638487,2679387.90742252,2565218.74833278,782514.952394846,1732541.99636639,7173.17022870904,13596.7395829326,1149.59732643541,28242.2924334718,114169.159089737,4623836.81410921,3776416.86501681,847419.949092398,2772812.27496754,606221.933071016,71358.4717415302,168404.941333224,233914.642383749,206095.972525251,301125.113300902,119547.054959719,210368.383531482,198324.3775103,152666.462752394,194398.43114324,145554.751542664,161723.132265198,154227.123520344,233662.682236677,119917.145721914,44561.8492442498,86279.610862166,46585.457627024,100,3.40062945734392,96.5993705426561,92.4832554878329,28.2118358570462,62.462947535173,0.258612695447739,0.490200198898108,0.0414461742562718,1.01821302701161,4.11611505482316,99.9675782863702,21.8559832197443,2.572670957431,6.07146553285429,8.43327207396305,7.43033181651826,10.8563960891483,4.31000312696273,7.5843640911128,7.15014424663447,5.50404969881414,7.00860298387379,5.24765277157637,5.83056777099254,5.56031585101885,8.42418821136086,4.32334592610452,1.60657834398909,3.11061943545461,1.67953504259153,100,18.3272027790119,81.6727972209881
67,"Frank Curto Park",2504994.96903277,57977.3932712334,2447017.57576153,2358958.97867147,463148.822126987,1822496.60392313,9927.24805547403,59251.7594625274,487.59260779921,3646.95249555679,88058.5970900602,4660636.81757032,4177424.79830173,483212.019268592,2646711.31984202,1203681.07701081,300375.004658705,239704.401002,147745.472852866,219665.370106859,148585.617897373,273068.419575879,242462.155297263,149409.190464414,51290.0792511945,131018.376361274,111092.486233853,62510.0251604203,177364.51004212,94446.9952365768,98443.7584010546,127076.389851031,38073.127663484,34391.4547419116,100,2.3144714455702,97.6855285544298,94.1702082372771,18.4890120679891,72.7545015640025,0.396298123477156,2.36534444959008,0.0194648138549947,0.145587218363355,3.51532031715264,105.657350715717,48.0512373035055,11.9910422324994,9.56905718236052,5.89803471381475,8.76909426255958,5.93157350550469,10.900956806365,9.67914739528928,5.96445071991919,2.04751226590282,5.2302850097884,4.43483869657225,2.49541519776212,7.08043378269154,3.77034670345246,3.92989844762306,5.07291996279328,1.5198883883661,1.37291512226832,100,10.3679397941267,89.6320602058733
68,"Frankfort Park",6697425.61907135,238247.979555119,6459177.63951623,6165943.03622234,2510446.65214013,2939078.08102044,18634.1310621327,645563.977546722,1524.92431232115,50695.2701405942,293234.603293889,12475930.2642443,11120750.3941795,1355179.87006484,6417832.97576563,820704.261760534,32468.2734291259,309354.00053746,204442.667426564,247256.750478323,742282.849934405,944699.874805765,892546.829494744,822989.416407488,423236.943673611,294066.700920143,434750.047295741,284308.869102764,410698.029754608,174135.672928259,90405.2555285277,99826.5109436242,41151.5122644064,78471.6668393426,100,3.55730683856634,96.4426931614337,92.0643749840898,37.4837556238246,43.883698725242,0.278228264440456,9.63898689234319,0.0227688129596965,0.756936665279809,4.37831817734392,95.8253714306351,12.2540257770617,0.484787368696868,4.61899867400624,3.05255599770158,3.69181779002134,11.0831070347494,14.1054179402257,13.326715073224,12.288145672928,6.31939744830337,4.39074231870182,6.49130086727298,4.24504705648655,6.13217754274298,2.60003892290191,1.34985083329769,1.49052063615849,0.614437764672218,1.17166910545284,100,10.8623552822249,89.1376447177751
69,"Frazier Park",3085923.70441882,66707.634592276,3019216.06982654,2919657.52048809,2621167.96880989,89325.7963358248,1595.64151793838,193911.677745997,1395.35373900853,12261.0823394322,99558.5493384525,4808894.27647736,4307638.77319461,501255.503282749,3252965.56716621,1452258.78072186,75088.7122480544,124994.294600979,77909.4706658095,344158.237072296,1266710.11473021,82743.0202141276,85904.3300392525,98419.1413235903,193890.737485959,130038.27845645,123275.118967338,91609.2791109892,172319.448325066,141187.709212531,80499.8903648967,39737.5306220049,37414.1612948242,89703.2148544054,100,2.16167478466028,97.8383252153397,94.6121097001638,84.9394936451788,2.89462102410104,0.0517070955336171,6.28374828153819,0.0452167283659826,0.397322925446121,3.22621551517595,105.413026333353,47.0607480879169,2.43326535068034,4.05046613505045,2.52467261436985,11.1525193114621,41.0480049431025,2.68130479362291,2.78374769655658,3.18929276127796,6.28306970805277,4.21391748183029,3.99475589078293,2.96861775875441,5.58404759256742,4.57521710631926,2.60861570393418,1.28770295147296,1.21241368479881,2.90685134975816,100,10.4235084920588,89.5764915079412
78,"Friendship Park",21576327.9846859,1028662.5220056,20547665.4626803,19697812.1631255,16952474.1118095,1358374.54925942,18372.6827654908,1271974.10268349,2403.92305975619,94212.7935478197,849853.299554838,40337445.6421088,36651315.7621701,3686129.87993868,21425280.1682086,2331345.40573859,738239.167359289,346864.934097752,273949.530967273,659722.386220623,1924611.26999247,4477486.17748369,3552674.0103789,1437159.28795376,1384163.35467784,1052902.8947873,511203.029202577,1069235.19222715,1091752.49836895,1064268.80976206,1108070.94717124,313489.968108638,101866.733909456,557060.840171929,100,4.76755137730437,95.2324486226956,91.293625945556,78.5697831616285,6.29567065454116,0.0851520368921491,5.89522973318858,0.0111414836735074,0.436648875632075,3.93882267713966,99.2999373360262,10.8051073722706,3.4215236618727,1.60761800777196,1.26967633770544,3.05762123512801,8.92001304095158,20.7518451733847,16.4656099633842,6.66081498656213,6.41519426132318,4.87989844951658,2.36927724479073,4.95559389431815,5.05995505418642,4.93257615715445,5.1355863145838,1.45293475484402,0.472122661380368,2.58181485082777,100,9.13823327496643,90.8617667250336
80,"Garland Park",19863125.5221348,844519.814291189,19018605.7078436,18107895.3025599,8449577.62753436,7332212.47823856,46654.885740702,2128841.69241774,2983.25307589787,147625.3655526,910710.405283755,37287398.6623545,33378779.6989187,3908618.96343583,19528781.3187211,2404903.06091584,326549.154497403,720125.321697877,548761.821745532,648817.905542551,2416557.79048758,3324921.75295787,2741444.54640416,2253009.62659867,1278252.26422645,863767.697672713,1163988.99672892,799955.732556947,1032222.74876753,531836.893086035,409085.865831395,316102.619955731,218047.229471666,224144.401905261,100,4.25169650843763,95.7483034915624,91.1633734700061,42.5390134000736,36.9136894899435,0.23488189554414,10.7175564593066,0.0150190516219284,0.74321317351638,4.58493002155622,98.3167593486679,12.1073748350223,1.64399683289273,3.62543810587812,2.76271637680591,3.26644416972309,12.1660500397817,16.7391670019539,13.8016776027981,11.3426742638664,6.43530275636635,4.34859909992594,5.86004954472953,4.02734067035675,5.19667837580375,2.67750859497602,2.05952414374829,1.59140423093776,1.09774883730499,1.12844477398827,100,10.482412567391,89.517587432609
81,"Garvin Park",1480590.6551061,45131.1876208052,1435459.4674853,1353637.0779333,874413.672079997,457844.366383849,0,17613.5079639146,0.0767812856531813,3765.45472425243,81822.3895520008,2178757.87178561,1934108.94169705,244648.930088563,1533074.74044581,250800.321744185,106255.284710613,95717.784460318,74051.2378962081,71150.708786142,32993.4021440355,202317.278439162,133664.882251993,151568.123967849,92661.752147399,53872.7579155394,79605.659589386,200960.150471427,70636.9119926599,86424.5266135125,34387.3700427194,41977.4575646047,20270.8798152402,8372.72910740361,100,3.04818806367321,96.9518119363268,91.4254776136144,59.0584351633189,30.9230890256455,0,1.18962711963438,5.18585507671456e-06,0.254321119160555,5.52633432271239,103.54480728071,16.9392073953223,7.17654703169783,6.4648378084933,5.00146597851527,4.80556246527458,2.22839459578185,13.6646329450636,9.02780804343347,10.2370039581931,6.25843151365551,3.63859907731747,5.37661502285256,13.572971690614,4.77086031504081,5.83716547956458,2.32254404173955,2.83518320339503,1.3691076426379,0.565499253863897,100,11.2288259864351,88.7711740135649
82,"Gladstone Park",783818.14198576,16859.0097955204,766959.132190239,733744.366622946,297171.50102253,414429.688555553,2516.27011873438,14594.3666886594,251.627011873438,4780.91322559532,33214.7655672938,1186672.98799513,979080.703199548,207592.284795586,725189.048219249,197275.577308775,28685.4793535719,26924.0902704579,68190.9202177017,60390.4828496251,44789.608113472,23149.6850923563,42273.3379947376,12329.7235817985,59635.6018140048,22898.0580804829,74733.2225264111,31705.0034960532,47557.5052440798,79514.1357520064,49822.1483509407,62906.7529683595,18368.771866761,20381.7879617485,100,2.15088282504013,97.8491171749599,93.6115569823435,37.9133226324238,52.8731942215088,0.321027287319422,1.86195826645265,0.0321027287319422,0.609951845906902,4.23756019261637,92.5200642054575,25.1685393258427,3.65971107544141,3.43499197431782,8.69983948635634,7.70465489566613,5.71428571428571,2.95345104333868,5.39325842696629,1.57303370786517,7.60834670947031,2.92134831460674,9.53451043338684,4.04494382022472,6.06741573033708,10.1444622792937,6.35634028892456,8.02568218298555,2.34349919743178,2.60032102728732,100,17.4936386768448,82.5063613231552
83,"Granville Park",8349423.72486318,224799.649609631,8124624.07525355,7818466.229424,2074940.80618266,5112860.18302203,22582.7767507504,562882.145210536,4001.89631387369,41198.4219441421,306157.845829555,15613638.7117893,13925048.1506632,1688590.56112603,8407901.60053515,3094485.78296123,487614.50060933,340235.452243782,450215.841886653,403611.58124309,885201.446553319,928267.985205271,1012778.18842046,546345.065643406,326815.968666212,333769.043280176,333869.80079762,401790.709735715,410616.657755618,571696.234248387,264728.822568042,354502.501493793,136903.847291948,223795.045198719,100,2.69239718832589,97.3076028116741,93.6407887186503,24.8513056057251,61.2360846868604,0.270471082734761,6.7415688047352,0.0479302098653434,0.493428328729564,3.66681409302379,100.700382177249,37.0622678274953,5.8400976723375,4.07495730789921,5.39217863079563,4.83400525046061,10.6019466219847,11.1177491500527,12.1299172469183,6.54350627836125,3.91423383739657,3.99750993935387,3.99871669949403,4.81219690095797,4.91790417263015,6.8471340428678,3.1706238812593,4.24583196608101,1.639680195943,2.68036516738628,100,10.8148433065192,89.1851566934808
84,"Hays Park",4787.8627606499,98.6405957027713,4689.22216494713,4490.42342591539,4173.25597204032,253.430453574812,3.03509525239296,53.1141669168768,0,7.5877381309824,198.798739031739,7115.7808192353,6437.43703032547,678.343788909827,4989.69659493403,664.685860274059,300.474429986903,122.921357721915,314.132358622672,230.667239181865,223.079501050883,182.105715143578,371.799168418138,180.588167517381,570.597907449877,241.29007256524,347.518406398994,459.816930737534,429.465978213604,245.84271544383,203.351381910328,226.114596303276,157.824953124434,192.728548526953,100,2.06022187004754,97.9397781299525,93.7876386687797,87.1632329635499,5.2931854199683,0.063391442155309,1.10935023771791,0,0.158478605388273,4.15213946117274,104.215530903328,13.8827258320127,6.2757527733756,2.56735340729002,6.56101426307449,4.81774960380349,4.65927099841521,3.80348652931854,7.76545166402536,3.77179080824089,11.9175911251981,5.03961965134707,7.25832012678288,9.60380348652932,8.96988906497623,5.13470681458003,4.2472266244057,4.72266244057052,3.29635499207607,4.02535657686212,100,9.53294945617402,90.467050543826
85,"Hays Woods",461392.528413742,7971.43053018383,453421.097883558,440963.920528986,413285.670705441,13399.6294714901,466.15717029995,11238.4609687875,149.341796161612,2424.66041680585,12457.1773545725,628974.558713696,601754.472054953,27220.0866587424,446143.410169284,48619.1924359019,13355.0146072258,21259.7682448262,25616.4488256887,21315.5927708185,10269.1684742839,25050.2095602689,42606.4889348713,25562.4107753801,36167.3745083803,33851.013974839,31875.5843444176,23713.7701051751,43862.8980648335,40060.3989849,21995.9821541798,12364.0173795399,11469.0384879804,9663.09269386661,100,1.72768955700029,98.2723104429997,95.5724016695742,89.5735507738516,2.90417131754556,0.101032665592264,2.43577003889184,0.0323676234366096,0.525509250256344,2.69990877342553,96.6949793710609,10.5374901936652,2.89450170620232,4.60774003383125,5.55198605269087,4.61983917340426,2.22569024027959,5.42926207461378,9.23432572290486,5.54027410527499,7.83874299671106,7.33670614286237,6.90856101506567,5.13960860759981,9.50663380172913,8.68249841899842,4.76730349964737,2.67971772799336,2.48574430266798,2.09433228732336,100,4.32769279482619,95.6723072051738
86,"Hazelwood Senior Center",1640607.09242096,35287.5361772726,1605319.55624368,1535797.84317801,622008.660079983,867441.37438758,5266.79644436904,30547.4193773404,526.679644436904,10006.9132443012,69521.7130656713,2483821.20316444,2049310.49650399,434510.706660446,1517890.73526716,412916.841238533,60041.479465807,56354.7219547487,142730.183642401,126403.114664857,93748.9767097689,48454.5272881952,88482.1802653998,25807.3025774083,124823.075731546,47927.8476437582,156423.85439776,66361.6351990499,99542.4527985748,166430.767642062,104282.569598507,131669.911109226,38447.614043894,42661.0511993892,100,2.15088282504013,97.8491171749599,93.6115569823435,37.9133226324238,52.8731942215088,0.321027287319422,1.86195826645265,0.0321027287319422,0.609951845906902,4.23756019261637,92.5200642054575,25.1685393258427,3.65971107544141,3.43499197431782,8.69983948635634,7.70465489566613,5.71428571428571,2.95345104333868,5.39325842696629,1.57303370786517,7.6083467094703,2.92134831460674,9.53451043338684,4.04494382022472,6.06741573033708,10.1444622792937,6.35634028892456,8.02568218298555,2.34349919743178,2.60032102728732,100,17.4936386768448,82.5063613231552
87,"Herschel Park",1729379.12642463,43182.7336326543,1686196.39279197,1581912.3402103,1046227.87376784,501045.648443241,2805.28082269474,18786.6629839133,1911.02099148238,11135.8532011275,104284.052581676,2702156.5892222,2340080.51590865,362076.073313545,1930191.68978686,423646.703745597,148254.302093117,162439.90464679,150669.352052046,67918.9710516005,68713.4575030879,205780.594796845,143194.995855755,136385.167988448,171582.687243568,104620.809681398,106331.551791377,111981.652637296,174702.00379854,86843.7491640955,45737.5345577884,29268.838938007,26876.1230863112,5706.97762583394,100,2.49700791300353,97.5029920869965,91.4728480319288,60.4973113056385,28.9725740751317,0.162213176962212,1.0863241435528,0.110503299264013,0.643922031379558,6.03014405506767,111.611829950637,24.4970404275352,8.57268945992326,9.3929608704497,8.71233784135837,3.92736156079427,3.97330212057944,11.8991024959508,8.2801390202853,7.88636603186109,9.92163514765579,6.04961677186972,6.14853910092056,6.47525177829632,10.1020071960579,5.0216721040018,2.64473728512889,1.69244779763928,1.55409086854632,0.330001532841022,100,13.3995222467017,86.6004777532983
88,"Heth's Park",11839542.9637224,503726.694202938,11335816.2695194,10739586.0296274,8289473.18619599,1879320.54287711,15548.4544386564,477674.898708653,8813.0760240354,68755.8713829178,596230.239892049,19314130.5460123,17385607.5063183,1928523.039694,12551808.663409,858727.830422758,613690.814134617,381803.506235499,469061.950201383,439515.149975867,892748.819255521,1467254.78498872,1603994.09816338,1279291.83556448,937554.564478263,735851.396450959,774154.876671551,713922.454822041,602993.605390504,506840.111933833,422220.439327919,297681.276860001,283328.011698209,224284.782549092,100,4.25461266322873,95.7453873367713,90.7094645674637,70.015145108184,15.8732524442502,0.131326475070014,4.03457211289575,0.0744376370864959,0.580730789977225,5.03592276930759,106.01598982215,7.25304881323538,5.18339952830132,3.22481625688919,3.96182480724669,3.71226449637954,7.54039933797276,12.3928329791492,13.5477704086905,10.8052467859982,7.9188408484266,6.2152010318784,6.53872264363283,6.02998322662942,5.09304799381312,4.28090943617373,3.56618866641768,2.51429702795225,2.39306544658317,1.89437027456487,100,9.98503678485372,90.0149632151463
96,"Homewood Park",3913496.71978585,171740.77132243,3741755.94846342,3561190.00824188,1708291.95818253,1621305.13428488,14587.8516321676,189209.964321123,1344.75171494239,26450.3481062339,180565.940221546,6841762.78727476,5756312.2804864,1085450.50678836,4320672.82409093,315268.801380642,136418.709451762,190255.322914775,217390.626174038,101360.188974168,332519.111693122,549092.068938365,826982.056830795,499806.100269226,183268.022946989,144738.181838932,230163.881307533,142181.392184813,127846.388808619,156109.447255067,102091.688992515,66900.4547391551,221711.695144597,136285.995675996,100,4.38842251877056,95.6115774812294,90.9976489883642,43.6512939833513,41.4285548289304,0.372757476923753,4.83480574710885,0.0343618970764328,0.675875054973375,4.61392849286525,110.404406428821,8.05593626249146,3.48585214757065,4.86151737275982,5.55489480992674,2.59001594307493,8.49672647001266,14.0307277162714,21.1315382647375,12.7713432783093,4.68297372067345,3.69843626307811,5.88128463590811,3.63310365039972,3.26680710276957,3.98900161244059,2.60870766740035,1.70948028143016,5.66530933892617,3.48246096609617,100,15.8650707505854,84.1349292494146
97,"Homewood Senior Center",3856437.39061487,89875.8232524608,3766561.56736241,3564197.43103949,134874.913307004,3358151.60802308,56.4723953658871,33662.2559313852,7481.02421063528,29971.1571720127,202364.136322925,6536068.41707649,4850776.7272527,1685291.68982379,4115046.4675607,843148.605596113,345171.853003492,248299.726933953,437160.685049226,439604.685077602,38002.7872374654,142755.950318148,255441.916772393,292668.208573577,370153.046322716,76047.9287714551,1040.03328132175,232876.487283861,422741.39934568,381828.71481807,198696.567728288,120039.927775307,97389.7896937262,172129.441305872,100,2.33054018901448,97.6694598109855,92.4220224529876,3.49739668107252,87.0791164974069,0.00146436696997389,0.872884803298156,0.193987959686349,0.777172144553708,5.24743735799792,106.705906274407,21.86340708261,8.95053693451658,6.43857793564137,11.3358688543242,11.3992434091484,0.985437682197303,3.70175724012952,6.62377969350787,7.58908232986803,9.59831598001644,1.97197363962209,0.0269687583636858,6.03864301934721,10.96196713512,9.90107387059617,5.15233485215763,3.11271558738226,2.52538236276664,4.46343150091767,100,25.7844866712335,74.2155133287665
98,"Jefferson Park",696121.436603606,25418.5176542484,670702.918949357,644060.967590928,183355.870549616,447404.595439945,1287.19460958571,4685.45694777996,624.469033171312,6703.38101083108,26641.951358429,1137813.12471768,941012.646709102,196800.478008578,601580.85386215,193207.465662121,5970.71235837055,36205.676063257,42852.254018922,40111.6986058982,46632.306109949,16335.1328588535,51450.6913595822,35193.622946411,5671.23002286592,40570.7771248152,55717.24226454,67160.944079322,58252.9871006693,50352.0645876188,29445.4919972599,14407.2264768243,8819.07955088453,17847.9883299075,100,3.65144877282705,96.348551227173,92.5213524142164,26.339638590102,64.2710555823195,0.18490949163496,0.673080399684346,0.0897069103658282,0.962961440109796,3.82719881295651,86.4189525317994,27.7548507347777,0.857711319378672,5.20105748214068,6.15585898747771,5.76216971590535,6.69887517578388,2.34659241906887,7.39105113765947,5.05567291794971,0.814689754496858,5.82811776674499,8.00395438709457,9.64787758972084,8.36822198507306,7.23322999982414,4.22993610725812,2.06964269727384,1.2668880869282,2.56391879224238,100,17.2963796719615,82.7036203280385
99,"Joe Natoli Park",5581983.60718653,162153.577647547,5419830.02953899,5177835.87006806,4467522.37922302,579667.455979274,6246.8517714247,98623.0704149802,436.055047931095,25340.0576314278,241994.159470929,8697255.60319099,8015700.80731034,681554.795880655,5550847.14313568,285414.849198137,267770.832690116,285914.620412843,130519.342326761,216623.333519175,134492.275893195,463143.056566714,511845.920270844,612647.129626931,490601.318654615,261980.013311813,460316.174433661,533866.271339514,281822.90686056,293666.86158077,183980.931432929,224468.440192931,83991.0665179969,113259.753560346,100,2.90494542905468,97.0950545709453,92.7597828019747,80.0346739369012,10.3846140865226,0.111910965904346,1.76681046300472,0.00781182960425924,0.453961520037496,4.33527176897069,99.4421971427726,5.11314380842465,4.7970551605593,5.12209709904453,2.33822510977503,3.88075904128924,2.40939933467455,8.2971052793928,9.16960629572376,10.9754376354344,8.78901396311859,4.69331391397363,8.24646231208967,9.56409600795293,5.04879495700645,5.26097678256682,3.29597763769966,4.0213023897802,1.50468135395207,2.02902339975578,100,7.83643515812729,92.1635648418727
