"GEO_ID","NAME","H1_001N","H1_002N","H1_003N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Occupied"," !!Total:!!Vacant",
"1000000US420031412003008","Block 3008, Block Group 3, Census Tract 1412, Allegheny County, Pennsylvania","0","0","0",
"1000000US420031412003009","Block 3009, Block Group 3, Census Tract 1412, Allegheny County, Pennsylvania","30","30","0",
"1000000US420031412003010","Block 3010, Block Group 3, Census Tract 1412, Allegheny County, Pennsylvania","42","42","0",
"1000000US420031412003011","Block 3011, Block Group 3, Census Tract 1412, Allegheny County, Pennsylvania","8","8","0",
"1000000US420031412003012","Block 3012, Block Group 3, Census Tract 1412, Allegheny County, Pennsylvania","78","78","0",
"1000000US420031412003013","Block 3013, Block Group 3, Census Tract 1412, Allegheny County, Pennsylvania","24","19","5",
"1000000US420031412003014","Block 3014, Block Group 3, Census Tract 1412, Allegheny County, Pennsylvania","20","20","0",
"1000000US420031412003015","Block 3015, Block Group 3, Census Tract 1412, Allegheny County, Pennsylvania","36","36","0",
"1000000US420031412003016","Block 3016, Block Group 3, Census Tract 1412, Allegheny County, Pennsylvania","20","20","0",
"1000000US420031413001000","Block 1000, Block Group 1, Census Tract 1413, Allegheny County, Pennsylvania","83","83","0",
"1000000US420031413001001","Block 1001, Block Group 1, Census Tract 1413, Allegheny County, Pennsylvania","71","69","2",
"1000000US420031413001002","Block 1002, Block Group 1, Census Tract 1413, Allegheny County, Pennsylvania","36","36","0",
"1000000US420031413001003","Block 1003, Block Group 1, Census Tract 1413, Allegheny County, Pennsylvania","46","39","7",
"1000000US420031413001004","Block 1004, Block Group 1, Census Tract 1413, Allegheny County, Pennsylvania","68","60","8",
"1000000US420031413001005","Block 1005, Block Group 1, Census Tract 1413, Allegheny County, Pennsylvania","7","7","0",
"1000000US420031413001006","Block 1006, Block Group 1, Census Tract 1413, Allegheny County, Pennsylvania","110","103","7",
"1000000US420031413001007","Block 1007, Block Group 1, Census Tract 1413, Allegheny County, Pennsylvania","152","151","1",
"1000000US420031413001008","Block 1008, Block Group 1, Census Tract 1413, Allegheny County, Pennsylvania","51","51","0",
"1000000US420031413001009","Block 1009, Block Group 1, Census Tract 1413, Allegheny County, Pennsylvania","38","35","3",
"1000000US420031413001010","Block 1010, Block Group 1, Census Tract 1413, Allegheny County, Pennsylvania","48","40","8",
"1000000US420031413002000","Block 2000, Block Group 2, Census Tract 1413, Allegheny County, Pennsylvania","115","112","3",
"1000000US420031413002001","Block 2001, Block Group 2, Census Tract 1413, Allegheny County, Pennsylvania","35","35","0",
"1000000US420031413002002","Block 2002, Block Group 2, Census Tract 1413, Allegheny County, Pennsylvania","61","51","10",
"1000000US420031413002003","Block 2003, Block Group 2, Census Tract 1413, Allegheny County, Pennsylvania","51","31","20",
"1000000US420031413002004","Block 2004, Block Group 2, Census Tract 1413, Allegheny County, Pennsylvania","199","188","11",
"1000000US420031413002005","Block 2005, Block Group 2, Census Tract 1413, Allegheny County, Pennsylvania","1","1","0",
"1000000US420031413002006","Block 2006, Block Group 2, Census Tract 1413, Allegheny County, Pennsylvania","142","138","4",
"1000000US420031413002007","Block 2007, Block Group 2, Census Tract 1413, Allegheny County, Pennsylvania","14","14","0",
"1000000US420031413002008","Block 2008, Block Group 2, Census Tract 1413, Allegheny County, Pennsylvania","5","5","0",
"1000000US420031413002009","Block 2009, Block Group 2, Census Tract 1413, Allegheny County, Pennsylvania","93","86","7",
"1000000US420031413002010","Block 2010, Block Group 2, Census Tract 1413, Allegheny County, Pennsylvania","105","101","4",
"1000000US420031413002011","Block 2011, Block Group 2, Census Tract 1413, Allegheny County, Pennsylvania","3","0","3",
"1000000US420031413003000","Block 3000, Block Group 3, Census Tract 1413, Allegheny County, Pennsylvania","450","425","25",
"1000000US420031413003001","Block 3001, Block Group 3, Census Tract 1413, Allegheny County, Pennsylvania","34","27","7",
"1000000US420031413003002","Block 3002, Block Group 3, Census Tract 1413, Allegheny County, Pennsylvania","368","351","17",
"1000000US420031413003003","Block 3003, Block Group 3, Census Tract 1413, Allegheny County, Pennsylvania","142","140","2",
"1000000US420031413003004","Block 3004, Block Group 3, Census Tract 1413, Allegheny County, Pennsylvania","81","78","3",
"1000000US420031414001000","Block 1000, Block Group 1, Census Tract 1414, Allegheny County, Pennsylvania","196","191","5",
"1000000US420031414001001","Block 1001, Block Group 1, Census Tract 1414, Allegheny County, Pennsylvania","67","67","0",
"1000000US420031414001002","Block 1002, Block Group 1, Census Tract 1414, Allegheny County, Pennsylvania","31","31","0",
"1000000US420031414001003","Block 1003, Block Group 1, Census Tract 1414, Allegheny County, Pennsylvania","3","0","3",
"1000000US420031414001004","Block 1004, Block Group 1, Census Tract 1414, Allegheny County, Pennsylvania","61","61","0",
"1000000US420031414001005","Block 1005, Block Group 1, Census Tract 1414, Allegheny County, Pennsylvania","46","46","0",
"1000000US420031414001006","Block 1006, Block Group 1, Census Tract 1414, Allegheny County, Pennsylvania","7","0","7",
"1000000US420031414001007","Block 1007, Block Group 1, Census Tract 1414, Allegheny County, Pennsylvania","1","1","0",
"1000000US420031414001008","Block 1008, Block Group 1, Census Tract 1414, Allegheny County, Pennsylvania","65","65","0",
"1000000US420031414002000","Block 2000, Block Group 2, Census Tract 1414, Allegheny County, Pennsylvania","37","26","11",
"1000000US420031414002001","Block 2001, Block Group 2, Census Tract 1414, Allegheny County, Pennsylvania","53","51","2",
"1000000US420031414002002","Block 2002, Block Group 2, Census Tract 1414, Allegheny County, Pennsylvania","15","13","2",
"1000000US420031414002003","Block 2003, Block Group 2, Census Tract 1414, Allegheny County, Pennsylvania","56","56","0",
"1000000US420031414002004","Block 2004, Block Group 2, Census Tract 1414, Allegheny County, Pennsylvania","6","6","0",
"1000000US420031414002005","Block 2005, Block Group 2, Census Tract 1414, Allegheny County, Pennsylvania","6","6","0",
"1000000US420031414002006","Block 2006, Block Group 2, Census Tract 1414, Allegheny County, Pennsylvania","31","31","0",
"1000000US420031414002007","Block 2007, Block Group 2, Census Tract 1414, Allegheny County, Pennsylvania","11","11","0",
"1000000US420031414002008","Block 2008, Block Group 2, Census Tract 1414, Allegheny County, Pennsylvania","39","39","0",
"1000000US420031414002009","Block 2009, Block Group 2, Census Tract 1414, Allegheny County, Pennsylvania","32","29","3",
"1000000US420031414003000","Block 3000, Block Group 3, Census Tract 1414, Allegheny County, Pennsylvania","14","14","0",
"1000000US420031414003001","Block 3001, Block Group 3, Census Tract 1414, Allegheny County, Pennsylvania","13","13","0",
"1000000US420031414003002","Block 3002, Block Group 3, Census Tract 1414, Allegheny County, Pennsylvania","24","24","0",
"1000000US420031414003003","Block 3003, Block Group 3, Census Tract 1414, Allegheny County, Pennsylvania","107","107","0",
"1000000US420031414003004","Block 3004, Block Group 3, Census Tract 1414, Allegheny County, Pennsylvania","57","56","1",
"1000000US420031414003005","Block 3005, Block Group 3, Census Tract 1414, Allegheny County, Pennsylvania","2","2","0",
"1000000US420031414003006","Block 3006, Block Group 3, Census Tract 1414, Allegheny County, Pennsylvania","7","3","4",
"1000000US420031414003007","Block 3007, Block Group 3, Census Tract 1414, Allegheny County, Pennsylvania","0","0","0",
"1000000US420031414003008","Block 3008, Block Group 3, Census Tract 1414, Allegheny County, Pennsylvania","4","3","1",
"1000000US420031414003009","Block 3009, Block Group 3, Census Tract 1414, Allegheny County, Pennsylvania","0","0","0",
"1000000US420031414003010","Block 3010, Block Group 3, Census Tract 1414, Allegheny County, Pennsylvania","9","9","0",
"1000000US420031414003011","Block 3011, Block Group 3, Census Tract 1414, Allegheny County, Pennsylvania","23","23","0",
"1000000US420031414003012","Block 3012, Block Group 3, Census Tract 1414, Allegheny County, Pennsylvania","3","3","0",
"1000000US420031414003013","Block 3013, Block Group 3, Census Tract 1414, Allegheny County, Pennsylvania","6","6","0",
"1000000US420031414003014","Block 3014, Block Group 3, Census Tract 1414, Allegheny County, Pennsylvania","3","3","0",
"1000000US420031414003015","Block 3015, Block Group 3, Census Tract 1414, Allegheny County, Pennsylvania","22","19","3",
"1000000US420031414003016","Block 3016, Block Group 3, Census Tract 1414, Allegheny County, Pennsylvania","14","14","0",
"1000000US420031414003017","Block 3017, Block Group 3, Census Tract 1414, Allegheny County, Pennsylvania","14","14","0",
"1000000US420031414003018","Block 3018, Block Group 3, Census Tract 1414, Allegheny County, Pennsylvania","14","14","0",
"1000000US420031414003019","Block 3019, Block Group 3, Census Tract 1414, Allegheny County, Pennsylvania","15","6","9",
"1000000US420031414003020","Block 3020, Block Group 3, Census Tract 1414, Allegheny County, Pennsylvania","45","45","0",
"1000000US420031414003021","Block 3021, Block Group 3, Census Tract 1414, Allegheny County, Pennsylvania","10","9","1",
"1000000US420031414003022","Block 3022, Block Group 3, Census Tract 1414, Allegheny County, Pennsylvania","2","1","1",
"1000000US420031414003023","Block 3023, Block Group 3, Census Tract 1414, Allegheny County, Pennsylvania","45","45","0",
"1000000US420031414004000","Block 4000, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","0","0","0",
"1000000US420031414004001","Block 4001, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","12","12","0",
"1000000US420031414004002","Block 4002, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","0","0","0",
"1000000US420031414004003","Block 4003, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","102","98","4",
"1000000US420031414004004","Block 4004, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","11","11","0",
"1000000US420031414004005","Block 4005, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","32","32","0",
"1000000US420031414004006","Block 4006, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","14","9","5",
"1000000US420031414004007","Block 4007, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","7","7","0",
"1000000US420031414004008","Block 4008, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","6","5","1",
"1000000US420031414004009","Block 4009, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","360","279","81",
"1000000US420031414004010","Block 4010, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","0","0","0",
"1000000US420031414004011","Block 4011, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","18","14","4",
"1000000US420031414004012","Block 4012, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","22","19","3",
"1000000US420031414004013","Block 4013, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","14","10","4",
"1000000US420031414004014","Block 4014, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","15","9","6",
"1000000US420031414004015","Block 4015, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","4","1","3",
"1000000US420031414004016","Block 4016, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","18","18","0",
"1000000US420031414004017","Block 4017, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","20","19","1",
"1000000US420031414004018","Block 4018, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","34","34","0",
"1000000US420031414004019","Block 4019, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","12","12","0",
"1000000US420031414004020","Block 4020, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","0","0","0",
"1000000US420031414004021","Block 4021, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","90","90","0",
"1000000US420031414004022","Block 4022, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","265","208","57",
"1000000US420031414004023","Block 4023, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","0","0","0",
"1000000US420031414004024","Block 4024, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","0","0","0",
"1000000US420031414004025","Block 4025, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","0","0","0",
"1000000US420031414004026","Block 4026, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","0","0","0",
"1000000US420031414004027","Block 4027, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","10","10","0",
"1000000US420031414004028","Block 4028, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","0","0","0",
"1000000US420031414004029","Block 4029, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","21","21","0",
"1000000US420031414004030","Block 4030, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","16","13","3",
"1000000US420031414004031","Block 4031, Block Group 4, Census Tract 1414, Allegheny County, Pennsylvania","8","7","1",
"1000000US420031414005000","Block 5000, Block Group 5, Census Tract 1414, Allegheny County, Pennsylvania","198","163","35",
"1000000US420031414005001","Block 5001, Block Group 5, Census Tract 1414, Allegheny County, Pennsylvania","87","87","0",
"1000000US420031414005002","Block 5002, Block Group 5, Census Tract 1414, Allegheny County, Pennsylvania","77","76","1",
"1000000US420031414005003","Block 5003, Block Group 5, Census Tract 1414, Allegheny County, Pennsylvania","1","0","1",
"1000000US420031414005004","Block 5004, Block Group 5, Census Tract 1414, Allegheny County, Pennsylvania","67","67","0",
"1000000US420031414005005","Block 5005, Block Group 5, Census Tract 1414, Allegheny County, Pennsylvania","1","1","0",
"1000000US420031414005006","Block 5006, Block Group 5, Census Tract 1414, Allegheny County, Pennsylvania","142","121","21",
"1000000US420031414005007","Block 5007, Block Group 5, Census Tract 1414, Allegheny County, Pennsylvania","23","23","0",
"1000000US420031414005008","Block 5008, Block Group 5, Census Tract 1414, Allegheny County, Pennsylvania","0","0","0",
"1000000US420031414005009","Block 5009, Block Group 5, Census Tract 1414, Allegheny County, Pennsylvania","21","21","0",
"1000000US420031414005010","Block 5010, Block Group 5, Census Tract 1414, Allegheny County, Pennsylvania","58","58","0",
"1000000US420031414005011","Block 5011, Block Group 5, Census Tract 1414, Allegheny County, Pennsylvania","0","0","0",
"1000000US420031414005012","Block 5012, Block Group 5, Census Tract 1414, Allegheny County, Pennsylvania","0","0","0",
"1000000US420031516001000","Block 1000, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","24","19","5",
"1000000US420031516001001","Block 1001, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","22","22","0",
"1000000US420031516001002","Block 1002, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","16","16","0",
"1000000US420031516001003","Block 1003, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","7","0","7",
"1000000US420031516001004","Block 1004, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","14","14","0",
"1000000US420031516001005","Block 1005, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","8","8","0",
"1000000US420031516001006","Block 1006, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","5","5","0",
"1000000US420031516001007","Block 1007, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","3","2","1",
"1000000US420031516001008","Block 1008, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","14","13","1",
"1000000US420031516001009","Block 1009, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","6","0","6",
"1000000US420031516001010","Block 1010, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","6","6","0",
"1000000US420031516001011","Block 1011, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","8","7","1",
"1000000US420031516001012","Block 1012, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","23","23","0",
"1000000US420031516001013","Block 1013, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","23","23","0",
"1000000US420031516001014","Block 1014, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","7","7","0",
"1000000US420031516001015","Block 1015, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","10","10","0",
"1000000US420031516001016","Block 1016, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","25","24","1",
"1000000US420031516001017","Block 1017, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","62","56","6",
"1000000US420031516001018","Block 1018, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","19","19","0",
"1000000US420031516001019","Block 1019, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","11","11","0",
"1000000US420031516001020","Block 1020, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","36","32","4",
"1000000US420031516001021","Block 1021, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","5","5","0",
"1000000US420031516001022","Block 1022, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","24","24","0",
"1000000US420031516001023","Block 1023, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","46","46","0",
"1000000US420031516001024","Block 1024, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","33","33","0",
"1000000US420031516001025","Block 1025, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","6","6","0",
"1000000US420031516001026","Block 1026, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","21","21","0",
"1000000US420031516001027","Block 1027, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","32","25","7",
"1000000US420031516001028","Block 1028, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","13","9","4",
"1000000US420031516001029","Block 1029, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","20","20","0",
"1000000US420031516001030","Block 1030, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","12","11","1",
"1000000US420031516001031","Block 1031, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","16","16","0",
"1000000US420031516001032","Block 1032, Block Group 1, Census Tract 1516, Allegheny County, Pennsylvania","10","10","0",
"1000000US420031516002000","Block 2000, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","22","20","2",
"1000000US420031516002001","Block 2001, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","0","0","0",
"1000000US420031516002002","Block 2002, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","0","0","0",
"1000000US420031516002003","Block 2003, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","0","0","0",
"1000000US420031516002004","Block 2004, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","34","19","15",
"1000000US420031516002005","Block 2005, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","90","85","5",
"1000000US420031516002006","Block 2006, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","68","52","16",
"1000000US420031516002007","Block 2007, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","12","12","0",
"1000000US420031516002008","Block 2008, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","34","34","0",
"1000000US420031516002009","Block 2009, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","7","0","7",
"1000000US420031516002010","Block 2010, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","55","52","3",
"1000000US420031516002011","Block 2011, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","20","20","0",
"1000000US420031516002012","Block 2012, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","4","4","0",
"1000000US420031516002013","Block 2013, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","16","10","6",
"1000000US420031516002014","Block 2014, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","46","40","6",
"1000000US420031516002015","Block 2015, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","78","76","2",
"1000000US420031516002016","Block 2016, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","14","14","0",
"1000000US420031516002017","Block 2017, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","0","0","0",
"1000000US420031516002018","Block 2018, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","3","0","3",
"1000000US420031516002019","Block 2019, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","0","0","0",
"1000000US420031516002020","Block 2020, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","0","0","0",
"1000000US420031516002021","Block 2021, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","1","1","0",
"1000000US420031516002022","Block 2022, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","1","1","0",
"1000000US420031516002023","Block 2023, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","0","0","0",
"1000000US420031516002024","Block 2024, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","47","47","0",
"1000000US420031516002025","Block 2025, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","23","23","0",
"1000000US420031516002026","Block 2026, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","15","11","4",
"1000000US420031516002027","Block 2027, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","14","14","0",
"1000000US420031516002028","Block 2028, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","6","6","0",
"1000000US420031516002029","Block 2029, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","14","8","6",
"1000000US420031516002030","Block 2030, Block Group 2, Census Tract 1516, Allegheny County, Pennsylvania","22","22","0",
"1000000US420031517001000","Block 1000, Block Group 1, Census Tract 1517, Allegheny County, Pennsylvania","39","28","11",
"1000000US420031517001001","Block 1001, Block Group 1, Census Tract 1517, Allegheny County, Pennsylvania","46","38","8",
"1000000US420031517001002","Block 1002, Block Group 1, Census Tract 1517, Allegheny County, Pennsylvania","65","55","10",
"1000000US420031517001003","Block 1003, Block Group 1, Census Tract 1517, Allegheny County, Pennsylvania","62","59","3",
"1000000US420031517001004","Block 1004, Block Group 1, Census Tract 1517, Allegheny County, Pennsylvania","64","64","0",
"1000000US420031517001005","Block 1005, Block Group 1, Census Tract 1517, Allegheny County, Pennsylvania","52","49","3",
"1000000US420031517001006","Block 1006, Block Group 1, Census Tract 1517, Allegheny County, Pennsylvania","19","19","0",
"1000000US420031517001007","Block 1007, Block Group 1, Census Tract 1517, Allegheny County, Pennsylvania","9","9","0",
"1000000US420031517001008","Block 1008, Block Group 1, Census Tract 1517, Allegheny County, Pennsylvania","63","51","12",
"1000000US420031517001009","Block 1009, Block Group 1, Census Tract 1517, Allegheny County, Pennsylvania","30","21","9",
"1000000US420031517001010","Block 1010, Block Group 1, Census Tract 1517, Allegheny County, Pennsylvania","19","19","0",
"1000000US420031517001011","Block 1011, Block Group 1, Census Tract 1517, Allegheny County, Pennsylvania","0","0","0",
"1000000US420031517002000","Block 2000, Block Group 2, Census Tract 1517, Allegheny County, Pennsylvania","0","0","0",
"1000000US420031517002001","Block 2001, Block Group 2, Census Tract 1517, Allegheny County, Pennsylvania","0","0","0",
"1000000US420031517002002","Block 2002, Block Group 2, Census Tract 1517, Allegheny County, Pennsylvania","0","0","0",
"1000000US420031517002003","Block 2003, Block Group 2, Census Tract 1517, Allegheny County, Pennsylvania","0","0","0",
"1000000US420031517002004","Block 2004, Block Group 2, Census Tract 1517, Allegheny County, Pennsylvania","43","42","1",
"1000000US420031517002005","Block 2005, Block Group 2, Census Tract 1517, Allegheny County, Pennsylvania","23","23","0",
"1000000US420031517002006","Block 2006, Block Group 2, Census Tract 1517, Allegheny County, Pennsylvania","3","0","3",
"1000000US420031517002007","Block 2007, Block Group 2, Census Tract 1517, Allegheny County, Pennsylvania","140","135","5",
"1000000US420031517002008","Block 2008, Block Group 2, Census Tract 1517, Allegheny County, Pennsylvania","28","28","0",
"1000000US420031517002009","Block 2009, Block Group 2, Census Tract 1517, Allegheny County, Pennsylvania","45","45","0",
"1000000US420031517002010","Block 2010, Block Group 2, Census Tract 1517, Allegheny County, Pennsylvania","21","21","0",
"1000000US420031517002011","Block 2011, Block Group 2, Census Tract 1517, Allegheny County, Pennsylvania","0","0","0",
"1000000US420031517002012","Block 2012, Block Group 2, Census Tract 1517, Allegheny County, Pennsylvania","24","24","0",
"1000000US420031517002013","Block 2013, Block Group 2, Census Tract 1517, Allegheny County, Pennsylvania","16","10","6",
"1000000US420031517003000","Block 3000, Block Group 3, Census Tract 1517, Allegheny County, Pennsylvania","30","30","0",
"1000000US420031517003001","Block 3001, Block Group 3, Census Tract 1517, Allegheny County, Pennsylvania","21","21","0",
"1000000US420031517003002","Block 3002, Block Group 3, Census Tract 1517, Allegheny County, Pennsylvania","12","0","12",
"1000000US420031517003003","Block 3003, Block Group 3, Census Tract 1517, Allegheny County, Pennsylvania","14","14","0",
"1000000US420031517003004","Block 3004, Block Group 3, Census Tract 1517, Allegheny County, Pennsylvania","10","10","0",
"1000000US420031517003005","Block 3005, Block Group 3, Census Tract 1517, Allegheny County, Pennsylvania","10","10","0",
"1000000US420031517003006","Block 3006, Block Group 3, Census Tract 1517, Allegheny County, Pennsylvania","73","73","0",
"1000000US420031517003007","Block 3007, Block Group 3, Census Tract 1517, Allegheny County, Pennsylvania","47","44","3",
"1000000US420031517003008","Block 3008, Block Group 3, Census Tract 1517, Allegheny County, Pennsylvania","71","71","0",
"1000000US420031517003009","Block 3009, Block Group 3, Census Tract 1517, Allegheny County, Pennsylvania","31","31","0",
"1000000US420031517003010","Block 3010, Block Group 3, Census Tract 1517, Allegheny County, Pennsylvania","47","47","0",
"1000000US420031517003011","Block 3011, Block Group 3, Census Tract 1517, Allegheny County, Pennsylvania","25","25","0",
"1000000US420031517003012","Block 3012, Block Group 3, Census Tract 1517, Allegheny County, Pennsylvania","16","16","0",
"1000000US420031517004000","Block 4000, Block Group 4, Census Tract 1517, Allegheny County, Pennsylvania","6","6","0",
"1000000US420031517004001","Block 4001, Block Group 4, Census Tract 1517, Allegheny County, Pennsylvania","14","14","0",
"1000000US420031517004002","Block 4002, Block Group 4, Census Tract 1517, Allegheny County, Pennsylvania","15","15","0",
"1000000US420031517004003","Block 4003, Block Group 4, Census Tract 1517, Allegheny County, Pennsylvania","5","5","0",
"1000000US420031517004004","Block 4004, Block Group 4, Census Tract 1517, Allegheny County, Pennsylvania","65","62","3",
"1000000US420031517004005","Block 4005, Block Group 4, Census Tract 1517, Allegheny County, Pennsylvania","17","17","0",
"1000000US420031517004006","Block 4006, Block Group 4, Census Tract 1517, Allegheny County, Pennsylvania","8","8","0",
"1000000US420031517004007","Block 4007, Block Group 4, Census Tract 1517, Allegheny County, Pennsylvania","33","20","13",
"1000000US420031517004008","Block 4008, Block Group 4, Census Tract 1517, Allegheny County, Pennsylvania","23","23","0",
"1000000US420031517004009","Block 4009, Block Group 4, Census Tract 1517, Allegheny County, Pennsylvania","22","19","3",
"1000000US420031517004010","Block 4010, Block Group 4, Census Tract 1517, Allegheny County, Pennsylvania","29","29","0",
"1000000US420031517004011","Block 4011, Block Group 4, Census Tract 1517, Allegheny County, Pennsylvania","31","30","1",
"1000000US420031517004012","Block 4012, Block Group 4, Census Tract 1517, Allegheny County, Pennsylvania","27","27","0",
"1000000US420031517004013","Block 4013, Block Group 4, Census Tract 1517, Allegheny County, Pennsylvania","8","8","0",
"1000000US420031517004014","Block 4014, Block Group 4, Census Tract 1517, Allegheny County, Pennsylvania","7","6","1",
"1000000US420031517005000","Block 5000, Block Group 5, Census Tract 1517, Allegheny County, Pennsylvania","21","16","5",
"1000000US420031517005001","Block 5001, Block Group 5, Census Tract 1517, Allegheny County, Pennsylvania","15","15","0",
"1000000US420031517005002","Block 5002, Block Group 5, Census Tract 1517, Allegheny County, Pennsylvania","19","5","14",
"1000000US420031517005003","Block 5003, Block Group 5, Census Tract 1517, Allegheny County, Pennsylvania","5","5","0",
"1000000US420031517005004","Block 5004, Block Group 5, Census Tract 1517, Allegheny County, Pennsylvania","58","58","0",
"1000000US420031517005005","Block 5005, Block Group 5, Census Tract 1517, Allegheny County, Pennsylvania","21","21","0",
"1000000US420031517005006","Block 5006, Block Group 5, Census Tract 1517, Allegheny County, Pennsylvania","13","12","1",
"1000000US420031517005007","Block 5007, Block Group 5, Census Tract 1517, Allegheny County, Pennsylvania","23","23","0",
"1000000US420031517005008","Block 5008, Block Group 5, Census Tract 1517, Allegheny County, Pennsylvania","21","18","3",
"1000000US420031517005009","Block 5009, Block Group 5, Census Tract 1517, Allegheny County, Pennsylvania","65","58","7",
